ID,Age,Sex
de14c30b-85b7-46f4-8cde-91923f9ac76c_sub-211,20,M
de14c30b-85b7-46f4-8cde-91923f9ac76c_sub-212,20,F
de14c30b-85b7-46f4-8cde-91923f9ac76c_sub-213,20,F
de14c30b-85b7-46f4-8cde-91923f9ac76c_sub-214,20,F
de14c30b-85b7-46f4-8cde-91923f9ac76c_sub-216,20,M
9bf33727-ecc6-4e46-b38b-fcb800906c0f_sub-51,20,M
53c9cb88-9567-4158-9efc-e7ba1c0b5df9_sub-0727,20,F
53c9cb88-9567-4158-9efc-e7ba1c0b5df9_sub-0730,20,F
53c9cb88-9567-4158-9efc-e7ba1c0b5df9_sub-0732,20,F
53c9cb88-9567-4158-9efc-e7ba1c0b5df9_sub-0733,20,F
53c9cb88-9567-4158-9efc-e7ba1c0b5df9_sub-0499,20,F
53c9cb88-9567-4158-9efc-e7ba1c0b5df9_sub-0504,20,F
53c9cb88-9567-4158-9efc-e7ba1c0b5df9_sub-0467,20,F
77f44e4d-5732-413c-9414-5ca6d9707c32_sub-09,20,M
77f44e4d-5732-413c-9414-5ca6d9707c32_sub-12,20,M
53c9cb88-9567-4158-9efc-e7ba1c0b5df9_sub-0715,20,M
ed92493a-eb24-4778-8749-2568a6b55370_sub-06,20,M
53c9cb88-9567-4158-9efc-e7ba1c0b5df9_sub-0686,20,M
d980cc3e-7d2b-4802-a883-e535606b379f_sub-0345,20,F
d980cc3e-7d2b-4802-a883-e535606b379f_sub-0346,20,F
53c9cb88-9567-4158-9efc-e7ba1c0b5df9_sub-0491,20,M
d980cc3e-7d2b-4802-a883-e535606b379f_sub-0526,20,F
d980cc3e-7d2b-4802-a883-e535606b379f_sub-0530,20,F
d980cc3e-7d2b-4802-a883-e535606b379f_sub-0536,20,M
d980cc3e-7d2b-4802-a883-e535606b379f_sub-0510,20,F
d980cc3e-7d2b-4802-a883-e535606b379f_sub-0511,20,F
9bf33727-ecc6-4e46-b38b-fcb800906c0f_sub-46,20,M
050d00db-6777-42b8-9a21-6ef7d655ad4b_sub-2508,20,M
050d00db-6777-42b8-9a21-6ef7d655ad4b_sub-2515,20,M
050d00db-6777-42b8-9a21-6ef7d655ad4b_sub-2518,20,M
c4647f71-5c61-419e-a593-1aa972f8b65a_sub-067,20,F
29f6a492-4ce4-434c-bf0b-77ef84a61903_sub-149050,20,M
29f6a492-4ce4-434c-bf0b-77ef84a61903_sub-153486,20,F
29f6a492-4ce4-434c-bf0b-77ef84a61903_sub-182744,20,F
29f6a492-4ce4-434c-bf0b-77ef84a61903_sub-257563,20,M
c4647f71-5c61-419e-a593-1aa972f8b65a_sub-079,20,M
4473282f-0986-4984-a093-1dc6d239cad4_sub-ON88871,20,F
9bf33727-ecc6-4e46-b38b-fcb800906c0f_sub-11,20,F
d980cc3e-7d2b-4802-a883-e535606b379f_sub-0362,20,F
d980cc3e-7d2b-4802-a883-e535606b379f_sub-0523,20,M
53c9cb88-9567-4158-9efc-e7ba1c0b5df9_sub-0529,20,M
53c9cb88-9567-4158-9efc-e7ba1c0b5df9_sub-0530,20,M
53c9cb88-9567-4158-9efc-e7ba1c0b5df9_sub-0533,20,M
97dd745d-e580-4a1c-9c48-4e200dc40efa_sub-0051462,20,F
53c9cb88-9567-4158-9efc-e7ba1c0b5df9_sub-0717,20,M
76f3f182-86fd-410c-86cb-b2189f85ca51_sub-42,20,F
c4647f71-5c61-419e-a593-1aa972f8b65a_sub-084,20,F
c4647f71-5c61-419e-a593-1aa972f8b65a_sub-085,20,M
de14c30b-85b7-46f4-8cde-91923f9ac76c_sub-219,20,F
48061b68-107e-43c8-b99a-c50e39c20cc7_sub-ON97110,20,F
de14c30b-85b7-46f4-8cde-91923f9ac76c_sub-221,20,F
de14c30b-85b7-46f4-8cde-91923f9ac76c_sub-35,20,M
de14c30b-85b7-46f4-8cde-91923f9ac76c_sub-36,20,M
de14c30b-85b7-46f4-8cde-91923f9ac76c_sub-40,20,M
48061b68-107e-43c8-b99a-c50e39c20cc7_sub-ON97751,20,M
de14c30b-85b7-46f4-8cde-91923f9ac76c_sub-224,20,F
f9eb99a6-0476-48b9-8c8f-db9d74940149_sub-26,20,F
9a5ccf5a-7736-44f5-be5f-b445107afa57_sub-10,20,F
53c9cb88-9567-4158-9efc-e7ba1c0b5df9_sub-0693,20,F
53c9cb88-9567-4158-9efc-e7ba1c0b5df9_sub-0694,20,F
53c9cb88-9567-4158-9efc-e7ba1c0b5df9_sub-0703,20,M
53c9cb88-9567-4158-9efc-e7ba1c0b5df9_sub-0705,20,M
53c9cb88-9567-4158-9efc-e7ba1c0b5df9_sub-0709,20,F
9bf33727-ecc6-4e46-b38b-fcb800906c0f_sub-22,20,F
9bf33727-ecc6-4e46-b38b-fcb800906c0f_sub-36,20,F
9bf33727-ecc6-4e46-b38b-fcb800906c0f_sub-38,20,F
9bf33727-ecc6-4e46-b38b-fcb800906c0f_sub-06,20,M
9a5ccf5a-7736-44f5-be5f-b445107afa57_sub-09,20,F
97dd745d-e580-4a1c-9c48-4e200dc40efa_sub-0051463,20,F
97dd745d-e580-4a1c-9c48-4e200dc40efa_sub-0051464,20,M
97dd745d-e580-4a1c-9c48-4e200dc40efa_sub-0051465,20,M
97dd745d-e580-4a1c-9c48-4e200dc40efa_sub-0051468,20,M
4473282f-0986-4984-a093-1dc6d239cad4_sub-ON98332,20,M
97dd745d-e580-4a1c-9c48-4e200dc40efa_sub-0051474,20,M
185d810a-b74d-41ea-b3f6-527257aa2ba6_sub-ON44122,20,F
ed03f86b-ea93-43c9-a784-5a6aa52f644d_sub-108,20,F
ed694d58-07b9-4dda-bcd0-0151b8e4809a_sub-0050109,20,M
53c9cb88-9567-4158-9efc-e7ba1c0b5df9_sub-0518,20,F
f9eb99a6-0476-48b9-8c8f-db9d74940149_sub-09,20,M
f9eb99a6-0476-48b9-8c8f-db9d74940149_sub-11,20,F
de14c30b-85b7-46f4-8cde-91923f9ac76c_sub-27,20,F
de14c30b-85b7-46f4-8cde-91923f9ac76c_sub-236,20,M
de14c30b-85b7-46f4-8cde-91923f9ac76c_sub-24,20,F
de14c30b-85b7-46f4-8cde-91923f9ac76c_sub-240,20,M
185d810a-b74d-41ea-b3f6-527257aa2ba6_sub-ON88871,20,F
53c9cb88-9567-4158-9efc-e7ba1c0b5df9_sub-0681,20,M
53c9cb88-9567-4158-9efc-e7ba1c0b5df9_sub-0683,20,M
76f3f182-86fd-410c-86cb-b2189f85ca51_sub-62,20,M
53c9cb88-9567-4158-9efc-e7ba1c0b5df9_sub-0663,20,F
9a5ccf5a-7736-44f5-be5f-b445107afa57_sub-23,20,M
9a5ccf5a-7736-44f5-be5f-b445107afa57_sub-24,20,F
c4647f71-5c61-419e-a593-1aa972f8b65a_sub-099,20,M
fbec73ff-499f-48ca-abd4-57a76033df3f_sub-050,20,F
fbec73ff-499f-48ca-abd4-57a76033df3f_sub-061,20,F
f9eb99a6-0476-48b9-8c8f-db9d74940149_sub-18,20,F
c4647f71-5c61-419e-a593-1aa972f8b65a_sub-103,20,F
2b0eb6a3-cda8-43e9-a344-b227d3c80b45_sub-09,20,F
2b0eb6a3-cda8-43e9-a344-b227d3c80b45_sub-10,20,M
2b0eb6a3-cda8-43e9-a344-b227d3c80b45_sub-13,20,F
2b0eb6a3-cda8-43e9-a344-b227d3c80b45_sub-14,20,M
76f3f182-86fd-410c-86cb-b2189f85ca51_sub-93,20,M
980266da-7ed0-4f57-ab34-2fbedc9d77af_sub-003,20,F
980266da-7ed0-4f57-ab34-2fbedc9d77af_sub-004,20,F
980266da-7ed0-4f57-ab34-2fbedc9d77af_sub-054,20,M
980266da-7ed0-4f57-ab34-2fbedc9d77af_sub-035,20,M
97dd745d-e580-4a1c-9c48-4e200dc40efa_sub-0051479,20,F
97dd745d-e580-4a1c-9c48-4e200dc40efa_sub-0051480,20,F
97dd745d-e580-4a1c-9c48-4e200dc40efa_sub-0051483,20,M
4473282f-0986-4984-a093-1dc6d239cad4_sub-ON97706,20,F
ed694d58-07b9-4dda-bcd0-0151b8e4809a_sub-0050121,20,M
4473282f-0986-4984-a093-1dc6d239cad4_sub-ON97751,20,M
980266da-7ed0-4f57-ab34-2fbedc9d77af_sub-037,20,M
53c9cb88-9567-4158-9efc-e7ba1c0b5df9_sub-0668,20,F
76f3f182-86fd-410c-86cb-b2189f85ca51_sub-82,20,M
53c9cb88-9567-4158-9efc-e7ba1c0b5df9_sub-0673,20,M
d980cc3e-7d2b-4802-a883-e535606b379f_sub-0497,20,M
d980cc3e-7d2b-4802-a883-e535606b379f_sub-0508,20,M
53c9cb88-9567-4158-9efc-e7ba1c0b5df9_sub-0568,20,M
53c9cb88-9567-4158-9efc-e7ba1c0b5df9_sub-0574,20,M
53c9cb88-9567-4158-9efc-e7ba1c0b5df9_sub-0542,20,M
53c9cb88-9567-4158-9efc-e7ba1c0b5df9_sub-0548,20,F
53c9cb88-9567-4158-9efc-e7ba1c0b5df9_sub-0559,20,M
53c9cb88-9567-4158-9efc-e7ba1c0b5df9_sub-0562,20,M
c4647f71-5c61-419e-a593-1aa972f8b65a_sub-134,20,F
c4647f71-5c61-419e-a593-1aa972f8b65a_sub-135,20,M
c4647f71-5c61-419e-a593-1aa972f8b65a_sub-138,20,F
800ee2f7-df04-4c21-9833-54371b7874eb_sub-10,20,M
800ee2f7-df04-4c21-9833-54371b7874eb_sub-11,20,M
48061b68-107e-43c8-b99a-c50e39c20cc7_sub-ON97706,20,F
800ee2f7-df04-4c21-9833-54371b7874eb_sub-15,20,F
7fad3cd9-613a-4600-b203-0c29336bb97f_sub-02011,20,F
7fad3cd9-613a-4600-b203-0c29336bb97f_sub-02021,20,F
d980cc3e-7d2b-4802-a883-e535606b379f_sub-0391,20,F
980266da-7ed0-4f57-ab34-2fbedc9d77af_sub-014,20,F
53c9cb88-9567-4158-9efc-e7ba1c0b5df9_sub-0657,20,F
ed92493a-eb24-4778-8749-2568a6b55370_sub-08,20,M
185d810a-b74d-41ea-b3f6-527257aa2ba6_sub-ON09875,20,F
53c9cb88-9567-4158-9efc-e7ba1c0b5df9_sub-0626,20,M
53c9cb88-9567-4158-9efc-e7ba1c0b5df9_sub-0633,20,M
d980cc3e-7d2b-4802-a883-e535606b379f_sub-0370,20,F
d980cc3e-7d2b-4802-a883-e535606b379f_sub-0371,20,M
d980cc3e-7d2b-4802-a883-e535606b379f_sub-0374,20,F
d980cc3e-7d2b-4802-a883-e535606b379f_sub-0377,20,F
d980cc3e-7d2b-4802-a883-e535606b379f_sub-0379,20,F
d980cc3e-7d2b-4802-a883-e535606b379f_sub-0358,20,F
d980cc3e-7d2b-4802-a883-e535606b379f_sub-0408,20,F
d980cc3e-7d2b-4802-a883-e535606b379f_sub-0411,20,F
d980cc3e-7d2b-4802-a883-e535606b379f_sub-0381,20,F
53c9cb88-9567-4158-9efc-e7ba1c0b5df9_sub-0637,20,M
53c9cb88-9567-4158-9efc-e7ba1c0b5df9_sub-0638,20,M
53c9cb88-9567-4158-9efc-e7ba1c0b5df9_sub-0646,20,F
53c9cb88-9567-4158-9efc-e7ba1c0b5df9_sub-0650,20,F
53c9cb88-9567-4158-9efc-e7ba1c0b5df9_sub-0607,20,F
53c9cb88-9567-4158-9efc-e7ba1c0b5df9_sub-0563,20,F
d980cc3e-7d2b-4802-a883-e535606b379f_sub-0472,20,F
d980cc3e-7d2b-4802-a883-e535606b379f_sub-0450,20,F
d980cc3e-7d2b-4802-a883-e535606b379f_sub-0452,20,F
fd18848d-3f92-4028-9f2f-3e7913b37493_sub-17,20,M
fd18848d-3f92-4028-9f2f-3e7913b37493_sub-18,20,M
00bec8db-0756-4bd7-92a6-2035e85bdd90_sub-110,20,M
4473282f-0986-4984-a093-1dc6d239cad4_sub-ON97110,20,F
d980cc3e-7d2b-4802-a883-e535606b379f_sub-0421,20,M
ed694d58-07b9-4dda-bcd0-0151b8e4809a_sub-0050137,20,M
185d810a-b74d-41ea-b3f6-527257aa2ba6_sub-ON39099,20,M
ed694d58-07b9-4dda-bcd0-0151b8e4809a_sub-0050114,20,F
53c9cb88-9567-4158-9efc-e7ba1c0b5df9_sub-0578,20,F
d980cc3e-7d2b-4802-a883-e535606b379f_sub-0435,20,M
d980cc3e-7d2b-4802-a883-e535606b379f_sub-0436,20,F
d980cc3e-7d2b-4802-a883-e535606b379f_sub-0415,20,F
d980cc3e-7d2b-4802-a883-e535606b379f_sub-0406,20,F
d980cc3e-7d2b-4802-a883-e535606b379f_sub-0407,20,F
de14c30b-85b7-46f4-8cde-91923f9ac76c_sub-47,20,F
fbec73ff-499f-48ca-abd4-57a76033df3f_sub-162,20,F
fbec73ff-499f-48ca-abd4-57a76033df3f_sub-119,20,M
fbec73ff-499f-48ca-abd4-57a76033df3f_sub-122,20,F
fbec73ff-499f-48ca-abd4-57a76033df3f_sub-133,20,F
fbec73ff-499f-48ca-abd4-57a76033df3f_sub-037,20,F
2b0eb6a3-cda8-43e9-a344-b227d3c80b45_sub-07,20,M
29f6a492-4ce4-434c-bf0b-77ef84a61903_sub-672229,20,F
fc7d22fe-c31b-406f-9920-0f1197e3344a_sub-10,21,F
fc7d22fe-c31b-406f-9920-0f1197e3344a_sub-16,21,F
fc7d22fe-c31b-406f-9920-0f1197e3344a_sub-20,21,F
29f6a492-4ce4-434c-bf0b-77ef84a61903_sub-513281,21,M
29f6a492-4ce4-434c-bf0b-77ef84a61903_sub-519991,21,M
29f6a492-4ce4-434c-bf0b-77ef84a61903_sub-593354,21,F
29f6a492-4ce4-434c-bf0b-77ef84a61903_sub-602346,21,F
fbec73ff-499f-48ca-abd4-57a76033df3f_sub-193,21,M
29f6a492-4ce4-434c-bf0b-77ef84a61903_sub-281888,21,F
29f6a492-4ce4-434c-bf0b-77ef84a61903_sub-292213,21,F
29f6a492-4ce4-434c-bf0b-77ef84a61903_sub-502250,21,M
fd18848d-3f92-4028-9f2f-3e7913b37493_sub-27,21,M
fd18848d-3f92-4028-9f2f-3e7913b37493_sub-13,21,M
d980cc3e-7d2b-4802-a883-e535606b379f_sub-0417,21,F
d980cc3e-7d2b-4802-a883-e535606b379f_sub-0418,21,F
d980cc3e-7d2b-4802-a883-e535606b379f_sub-0420,21,F
d980cc3e-7d2b-4802-a883-e535606b379f_sub-0426,21,F
53c9cb88-9567-4158-9efc-e7ba1c0b5df9_sub-0622,21,M
185d810a-b74d-41ea-b3f6-527257aa2ba6_sub-ON23483,21,F
ed694d58-07b9-4dda-bcd0-0151b8e4809a_sub-0050131,21,M
53c9cb88-9567-4158-9efc-e7ba1c0b5df9_sub-0602,21,M
d980cc3e-7d2b-4802-a883-e535606b379f_sub-0427,21,M
d980cc3e-7d2b-4802-a883-e535606b379f_sub-0399,21,F
d980cc3e-7d2b-4802-a883-e535606b379f_sub-0402,21,M
d980cc3e-7d2b-4802-a883-e535606b379f_sub-0457,21,M
d980cc3e-7d2b-4802-a883-e535606b379f_sub-0459,21,F
d980cc3e-7d2b-4802-a883-e535606b379f_sub-0430,21,F
185d810a-b74d-41ea-b3f6-527257aa2ba6_sub-ON42221,21,F
53c9cb88-9567-4158-9efc-e7ba1c0b5df9_sub-0577,21,M
53c9cb88-9567-4158-9efc-e7ba1c0b5df9_sub-0583,21,M
53c9cb88-9567-4158-9efc-e7ba1c0b5df9_sub-0584,21,M
53c9cb88-9567-4158-9efc-e7ba1c0b5df9_sub-0585,21,F
d980cc3e-7d2b-4802-a883-e535606b379f_sub-0431,21,F
d980cc3e-7d2b-4802-a883-e535606b379f_sub-0444,21,M
d980cc3e-7d2b-4802-a883-e535606b379f_sub-0405,21,F
d980cc3e-7d2b-4802-a883-e535606b379f_sub-0412,21,F
4473282f-0986-4984-a093-1dc6d239cad4_sub-ON96552,21,M
23402587-53c9-4e2b-b35d-b04e2a2b31ca_sub-ON65733,21,F
53c9cb88-9567-4158-9efc-e7ba1c0b5df9_sub-0651,21,F
53c9cb88-9567-4158-9efc-e7ba1c0b5df9_sub-0612,21,F
d980cc3e-7d2b-4802-a883-e535606b379f_sub-0481,21,M
d980cc3e-7d2b-4802-a883-e535606b379f_sub-0486,21,M
d980cc3e-7d2b-4802-a883-e535606b379f_sub-0488,21,M
d980cc3e-7d2b-4802-a883-e535606b379f_sub-0489,21,M
d980cc3e-7d2b-4802-a883-e535606b379f_sub-0461,21,F
d980cc3e-7d2b-4802-a883-e535606b379f_sub-0476,21,M
d980cc3e-7d2b-4802-a883-e535606b379f_sub-0447,21,F
d980cc3e-7d2b-4802-a883-e535606b379f_sub-0456,21,F
d980cc3e-7d2b-4802-a883-e535606b379f_sub-0396,21,M
d980cc3e-7d2b-4802-a883-e535606b379f_sub-0365,21,F
980266da-7ed0-4f57-ab34-2fbedc9d77af_sub-009,21,M
980266da-7ed0-4f57-ab34-2fbedc9d77af_sub-015,21,M
53c9cb88-9567-4158-9efc-e7ba1c0b5df9_sub-0662,21,M
ed92493a-eb24-4778-8749-2568a6b55370_sub-07,21,F
53c9cb88-9567-4158-9efc-e7ba1c0b5df9_sub-0628,21,F
d980cc3e-7d2b-4802-a883-e535606b379f_sub-0351,21,F
76f3f182-86fd-410c-86cb-b2189f85ca51_sub-85,21,M
d980cc3e-7d2b-4802-a883-e535606b379f_sub-0498,21,M
d980cc3e-7d2b-4802-a883-e535606b379f_sub-0503,21,M
d980cc3e-7d2b-4802-a883-e535606b379f_sub-0505,21,F
53c9cb88-9567-4158-9efc-e7ba1c0b5df9_sub-0573,21,M
53c9cb88-9567-4158-9efc-e7ba1c0b5df9_sub-0575,21,M
53c9cb88-9567-4158-9efc-e7ba1c0b5df9_sub-0590,21,M
53c9cb88-9567-4158-9efc-e7ba1c0b5df9_sub-0597,21,M
53c9cb88-9567-4158-9efc-e7ba1c0b5df9_sub-0674,21,M
53c9cb88-9567-4158-9efc-e7ba1c0b5df9_sub-0653,21,F
76f3f182-86fd-410c-86cb-b2189f85ca51_sub-98,21,F
980266da-7ed0-4f57-ab34-2fbedc9d77af_sub-034,21,M
4473282f-0986-4984-a093-1dc6d239cad4_sub-ON95542,21,F
980266da-7ed0-4f57-ab34-2fbedc9d77af_sub-051,21,F
980266da-7ed0-4f57-ab34-2fbedc9d77af_sub-053,21,M
980266da-7ed0-4f57-ab34-2fbedc9d77af_sub-056,21,M
980266da-7ed0-4f57-ab34-2fbedc9d77af_sub-060,21,F
97dd745d-e580-4a1c-9c48-4e200dc40efa_sub-0051482,21,F
97f64fa0-affb-4567-98a6-42ac53b5a979_sub-43,21,F
53c9cb88-9567-4158-9efc-e7ba1c0b5df9_sub-0550,21,F
53c9cb88-9567-4158-9efc-e7ba1c0b5df9_sub-0552,21,F
53c9cb88-9567-4158-9efc-e7ba1c0b5df9_sub-0555,21,M
ed694d58-07b9-4dda-bcd0-0151b8e4809a_sub-0050117,21,M
d980cc3e-7d2b-4802-a883-e535606b379f_sub-0495,21,M
d980cc3e-7d2b-4802-a883-e535606b379f_sub-0496,21,F
980266da-7ed0-4f57-ab34-2fbedc9d77af_sub-036,21,F
76f3f182-86fd-410c-86cb-b2189f85ca51_sub-67,21,F
53c9cb88-9567-4158-9efc-e7ba1c0b5df9_sub-0664,21,F
9a5ccf5a-7736-44f5-be5f-b445107afa57_sub-14,21,M
989e874d-f2e3-4673-a75a-e27ac8be6e14_sub-02,21,M
989e874d-f2e3-4673-a75a-e27ac8be6e14_sub-04,21,F
4473282f-0986-4984-a093-1dc6d239cad4_sub-ON95259,21,F
9821d5dd-ce98-4f96-9276-76afad4fab00_sub-07,21,F
9bf33727-ecc6-4e46-b38b-fcb800906c0f_sub-01,21,F
9bf33727-ecc6-4e46-b38b-fcb800906c0f_sub-03,21,M
97dd745d-e580-4a1c-9c48-4e200dc40efa_sub-0051473,21,M
ed694d58-07b9-4dda-bcd0-0151b8e4809a_sub-0050107,21,M
ed694d58-07b9-4dda-bcd0-0151b8e4809a_sub-0050108,21,M
53c9cb88-9567-4158-9efc-e7ba1c0b5df9_sub-0521,21,F
53c9cb88-9567-4158-9efc-e7ba1c0b5df9_sub-0522,21,F
9bf33727-ecc6-4e46-b38b-fcb800906c0f_sub-16,21,M
53c9cb88-9567-4158-9efc-e7ba1c0b5df9_sub-0692,21,M
53c9cb88-9567-4158-9efc-e7ba1c0b5df9_sub-0697,21,F
53c9cb88-9567-4158-9efc-e7ba1c0b5df9_sub-0702,21,M
9a5ccf5a-7736-44f5-be5f-b445107afa57_sub-18,21,F
9a5ccf5a-7736-44f5-be5f-b445107afa57_sub-19,21,F
9bf33727-ecc6-4e46-b38b-fcb800906c0f_sub-41,21,M
9bf33727-ecc6-4e46-b38b-fcb800906c0f_sub-15,21,F
d980cc3e-7d2b-4802-a883-e535606b379f_sub-0360,21,M
d980cc3e-7d2b-4802-a883-e535606b379f_sub-0519,21,M
d980cc3e-7d2b-4802-a883-e535606b379f_sub-0520,21,F
d980cc3e-7d2b-4802-a883-e535606b379f_sub-0521,21,F
d980cc3e-7d2b-4802-a883-e535606b379f_sub-0524,21,F
53c9cb88-9567-4158-9efc-e7ba1c0b5df9_sub-0525,21,F
53c9cb88-9567-4158-9efc-e7ba1c0b5df9_sub-0526,21,M
53c9cb88-9567-4158-9efc-e7ba1c0b5df9_sub-0528,21,M
53c9cb88-9567-4158-9efc-e7ba1c0b5df9_sub-0532,21,M
53c9cb88-9567-4158-9efc-e7ba1c0b5df9_sub-0534,21,M
d980cc3e-7d2b-4802-a883-e535606b379f_sub-0334,21,M
d980cc3e-7d2b-4802-a883-e535606b379f_sub-0339,21,F
d980cc3e-7d2b-4802-a883-e535606b379f_sub-0340,21,F
76f3f182-86fd-410c-86cb-b2189f85ca51_sub-50,21,M
ed92493a-eb24-4778-8749-2568a6b55370_sub-03,21,M
ed92493a-eb24-4778-8749-2568a6b55370_sub-04,21,M
53c9cb88-9567-4158-9efc-e7ba1c0b5df9_sub-0687,21,F
d980cc3e-7d2b-4802-a883-e535606b379f_sub-0343,21,M
77f44e4d-5732-413c-9414-5ca6d9707c32_sub-18,21,M
d980cc3e-7d2b-4802-a883-e535606b379f_sub-0533,21,F
d980cc3e-7d2b-4802-a883-e535606b379f_sub-0537,21,F
d980cc3e-7d2b-4802-a883-e535606b379f_sub-0538,21,M
23402587-53c9-4e2b-b35d-b04e2a2b31ca_sub-ON52083,21,F
23402587-53c9-4e2b-b35d-b04e2a2b31ca_sub-ON53330,21,F
d980cc3e-7d2b-4802-a883-e535606b379f_sub-0514,21,M
d980cc3e-7d2b-4802-a883-e535606b379f_sub-0516,21,M
d980cc3e-7d2b-4802-a883-e535606b379f_sub-0348,21,M
23402587-53c9-4e2b-b35d-b04e2a2b31ca_sub-ON72409,21,F
9bf33727-ecc6-4e46-b38b-fcb800906c0f_sub-48,21,F
53c9cb88-9567-4158-9efc-e7ba1c0b5df9_sub-0725,21,F
53c9cb88-9567-4158-9efc-e7ba1c0b5df9_sub-0734,21,F
53c9cb88-9567-4158-9efc-e7ba1c0b5df9_sub-0712,21,F
4473282f-0986-4984-a093-1dc6d239cad4_sub-ON98661,21,F
4473282f-0986-4984-a093-1dc6d239cad4_sub-ON98704,21,F
78e77bf4-7ae5-4b2f-a199-2f4bea270c1e_sub-304,21,F
53c9cb88-9567-4158-9efc-e7ba1c0b5df9_sub-0495,21,F
53c9cb88-9567-4158-9efc-e7ba1c0b5df9_sub-0498,21,F
53c9cb88-9567-4158-9efc-e7ba1c0b5df9_sub-0469,21,M
53c9cb88-9567-4158-9efc-e7ba1c0b5df9_sub-0512,21,F
53c9cb88-9567-4158-9efc-e7ba1c0b5df9_sub-0513,21,M
53c9cb88-9567-4158-9efc-e7ba1c0b5df9_sub-0486,21,M
9bf33727-ecc6-4e46-b38b-fcb800906c0f_sub-29,21,F
9bf33727-ecc6-4e46-b38b-fcb800906c0f_sub-31,21,F
9c54fd63-e7c1-4325-a6e9-9039ebe66b08_sub-14,21,F
9c54fd63-e7c1-4325-a6e9-9039ebe66b08_sub-19,21,F
4473282f-0986-4984-a093-1dc6d239cad4_sub-ON87775,21,F
9c54fd63-e7c1-4325-a6e9-9039ebe66b08_sub-28,21,F
d980cc3e-7d2b-4802-a883-e535606b379f_sub-0554,21,F
53c9cb88-9567-4158-9efc-e7ba1c0b5df9_sub-0485,21,F
53c9cb88-9567-4158-9efc-e7ba1c0b5df9_sub-0458,21,F
53c9cb88-9567-4158-9efc-e7ba1c0b5df9_sub-0459,21,F
78e77bf4-7ae5-4b2f-a199-2f4bea270c1e_sub-313,21,M
d980cc3e-7d2b-4802-a883-e535606b379f_sub-0555,21,M
d980cc3e-7d2b-4802-a883-e535606b379f_sub-0557,21,F
4473282f-0986-4984-a093-1dc6d239cad4_sub-ON98660,21,F
4473282f-0986-4984-a093-1dc6d239cad4_sub-ON87732,21,M
53c9cb88-9567-4158-9efc-e7ba1c0b5df9_sub-0756,21,F
53c9cb88-9567-4158-9efc-e7ba1c0b5df9_sub-0758,21,F
76f3f182-86fd-410c-86cb-b2189f85ca51_sub-52,21,M
53c9cb88-9567-4158-9efc-e7ba1c0b5df9_sub-0718,21,M
9c54fd63-e7c1-4325-a6e9-9039ebe66b08_sub-20,21,F
53c9cb88-9567-4158-9efc-e7ba1c0b5df9_sub-0453,21,M
974560af-28d5-4cc9-b460-ef1cbe022c94_sub-2459,21,F
974560af-28d5-4cc9-b460-ef1cbe022c94_sub-2552,21,F
185d810a-b74d-41ea-b3f6-527257aa2ba6_sub-ON52083,21,F
185d810a-b74d-41ea-b3f6-527257aa2ba6_sub-ON53330,21,F
974560af-28d5-4cc9-b460-ef1cbe022c94_sub-2313,21,F
d980cc3e-7d2b-4802-a883-e535606b379f_sub-0542,21,F
d980cc3e-7d2b-4802-a883-e535606b379f_sub-0543,21,M
d980cc3e-7d2b-4802-a883-e535606b379f_sub-0321,21,M
53c9cb88-9567-4158-9efc-e7ba1c0b5df9_sub-0761,21,M
53c9cb88-9567-4158-9efc-e7ba1c0b5df9_sub-0765,21,F
53c9cb88-9567-4158-9efc-e7ba1c0b5df9_sub-0739,21,M
53c9cb88-9567-4158-9efc-e7ba1c0b5df9_sub-0743,21,M
d980cc3e-7d2b-4802-a883-e535606b379f_sub-0325,21,F
d980cc3e-7d2b-4802-a883-e535606b379f_sub-0326,21,F
23402587-53c9-4e2b-b35d-b04e2a2b31ca_sub-ON42221,21,F
974560af-28d5-4cc9-b460-ef1cbe022c94_sub-1570,21,F
974560af-28d5-4cc9-b460-ef1cbe022c94_sub-1443,21,M
53c9cb88-9567-4158-9efc-e7ba1c0b5df9_sub-0439,21,M
53c9cb88-9567-4158-9efc-e7ba1c0b5df9_sub-0440,21,F
53c9cb88-9567-4158-9efc-e7ba1c0b5df9_sub-0443,21,F
53c9cb88-9567-4158-9efc-e7ba1c0b5df9_sub-0444,21,M
53c9cb88-9567-4158-9efc-e7ba1c0b5df9_sub-0448,21,F
d980cc3e-7d2b-4802-a883-e535606b379f_sub-0331,21,F
23402587-53c9-4e2b-b35d-b04e2a2b31ca_sub-ON75541,21,F
d980cc3e-7d2b-4802-a883-e535606b379f_sub-0301,21,F
53c9cb88-9567-4158-9efc-e7ba1c0b5df9_sub-0800,21,F
53c9cb88-9567-4158-9efc-e7ba1c0b5df9_sub-0801,21,F
53c9cb88-9567-4158-9efc-e7ba1c0b5df9_sub-0776,21,M
53c9cb88-9567-4158-9efc-e7ba1c0b5df9_sub-0779,21,M
53c9cb88-9567-4158-9efc-e7ba1c0b5df9_sub-0780,21,M
76f3f182-86fd-410c-86cb-b2189f85ca51_sub-13,21,F
76f3f182-86fd-410c-86cb-b2189f85ca51_sub-14,21,F
9fac4c4a-3eb1-416a-aae4-7ecb3be6196b_sub-0050012,21,M
9fac4c4a-3eb1-416a-aae4-7ecb3be6196b_sub-0050016,21,M
