ID,Modality
ad70fda2-16bc-45ea-b0e4-d057f35cf78a_sub-10,Flow Weighted
53c9cb88-9567-4158-9efc-e7ba1c0b5df9_sub-0916,Flow Weighted
d980cc3e-7d2b-4802-a883-e535606b379f_sub-0672,Flow Weighted
a23686b1-54d7-486d-9845-8eb96cf57e2d_sub-39,Flow Weighted
a23686b1-54d7-486d-9845-8eb96cf57e2d_sub-38,Flow Weighted
53c9cb88-9567-4158-9efc-e7ba1c0b5df9_sub-0917,Flow Weighted
ad70fda2-16bc-45ea-b0e4-d057f35cf78a_sub-11,Flow Weighted
a23686b1-54d7-486d-9845-8eb96cf57e2d_sub-37,Flow Weighted
53c9cb88-9567-4158-9efc-e7ba1c0b5df9_sub-0918,Flow Weighted
a23686b1-54d7-486d-9845-8eb96cf57e2d_sub-36,Flow Weighted
d980cc3e-7d2b-4802-a883-e535606b379f_sub-0671,Flow Weighted
ad70fda2-16bc-45ea-b0e4-d057f35cf78a_sub-12,Flow Weighted
53c9cb88-9567-4158-9efc-e7ba1c0b5df9_sub-0912,Flow Weighted
a23686b1-54d7-486d-9845-8eb96cf57e2d_sub-35,Flow Weighted
ad70fda2-16bc-45ea-b0e4-d057f35cf78a_sub-07,Flow Weighted
53c9cb88-9567-4158-9efc-e7ba1c0b5df9_sub-0911,Flow Weighted
a23686b1-54d7-486d-9845-8eb96cf57e2d_sub-57,Flow Weighted
a23686b1-54d7-486d-9845-8eb96cf57e2d_sub-56,Flow Weighted
a8fe1117-5675-4b49-b7c2-53eceebcf6c9_sub-10,Flow Weighted
ad70fda2-16bc-45ea-b0e4-d057f35cf78a_sub-02,Flow Weighted
a23686b1-54d7-486d-9845-8eb96cf57e2d_sub-55,Flow Weighted
53c9cb88-9567-4158-9efc-e7ba1c0b5df9_sub-0906,Flow Weighted
a23686b1-54d7-486d-9845-8eb96cf57e2d_sub-54,Flow Weighted
d980cc3e-7d2b-4802-a883-e535606b379f_sub-0677,Flow Weighted
ad70fda2-16bc-45ea-b0e4-d057f35cf78a_sub-03,Flow Weighted
a23686b1-54d7-486d-9845-8eb96cf57e2d_sub-53,Flow Weighted
53c9cb88-9567-4158-9efc-e7ba1c0b5df9_sub-0907,Flow Weighted
a23686b1-54d7-486d-9845-8eb96cf57e2d_sub-52,Flow Weighted
ad70fda2-16bc-45ea-b0e4-d057f35cf78a_sub-04,Flow Weighted
53c9cb88-9567-4158-9efc-e7ba1c0b5df9_sub-0908,Flow Weighted
d980cc3e-7d2b-4802-a883-e535606b379f_sub-0676,Flow Weighted
a23686b1-54d7-486d-9845-8eb96cf57e2d_sub-51,Flow Weighted
a23686b1-54d7-486d-9845-8eb96cf57e2d_sub-50,Flow Weighted
53c9cb88-9567-4158-9efc-e7ba1c0b5df9_sub-0909,Flow Weighted
ad70fda2-16bc-45ea-b0e4-d057f35cf78a_sub-05,Flow Weighted
a23686b1-54d7-486d-9845-8eb96cf57e2d_sub-49,Flow Weighted
53c9cb88-9567-4158-9efc-e7ba1c0b5df9_sub-0910,Flow Weighted
a23686b1-54d7-486d-9845-8eb96cf57e2d_sub-48,Flow Weighted
d980cc3e-7d2b-4802-a883-e535606b379f_sub-0675,Flow Weighted
ad70fda2-16bc-45ea-b0e4-d057f35cf78a_sub-06,Flow Weighted
a23686b1-54d7-486d-9845-8eb96cf57e2d_sub-47,Flow Weighted
a23686b1-54d7-486d-9845-8eb96cf57e2d_sub-46,Flow Weighted
d980cc3e-7d2b-4802-a883-e535606b379f_sub-0678,Flow Weighted
53c9cb88-9567-4158-9efc-e7ba1c0b5df9_sub-0919,Flow Weighted
ad70fda2-16bc-45ea-b0e4-d057f35cf78a_sub-13,Flow Weighted
ad70fda2-16bc-45ea-b0e4-d057f35cf78a_sub-19,Flow Weighted
d980cc3e-7d2b-4802-a883-e535606b379f_sub-0666,Flow Weighted
a23686b1-54d7-486d-9845-8eb96cf57e2d_sub-21,Flow Weighted
53caf846-bb91-4d81-b569-5a145a3bf71e_sub-01,Flow Weighted
53caf846-bb91-4d81-b569-5a145a3bf71e_sub-02,Flow Weighted
d980cc3e-7d2b-4802-a883-e535606b379f_sub-0665,Flow Weighted
53caf846-bb91-4d81-b569-5a145a3bf71e_sub-03,Flow Weighted
a23686b1-54d7-486d-9845-8eb96cf57e2d_sub-20,Flow Weighted
53caf846-bb91-4d81-b569-5a145a3bf71e_sub-04,Flow Weighted
d980cc3e-7d2b-4802-a883-e535606b379f_sub-0664,Flow Weighted
ad70fda2-16bc-45ea-b0e4-d057f35cf78a_sub-20,Flow Weighted
53caf846-bb91-4d81-b569-5a145a3bf71e_sub-05,Flow Weighted
53caf846-bb91-4d81-b569-5a145a3bf71e_sub-06,Flow Weighted
a23686b1-54d7-486d-9845-8eb96cf57e2d_sub-19,Flow Weighted
d980cc3e-7d2b-4802-a883-e535606b379f_sub-0663,Flow Weighted
53caf846-bb91-4d81-b569-5a145a3bf71e_sub-07,Flow Weighted
a23686b1-54d7-486d-9845-8eb96cf57e2d_sub-18,Flow Weighted
53caf846-bb91-4d81-b569-5a145a3bf71e_sub-08,Flow Weighted
d980cc3e-7d2b-4802-a883-e535606b379f_sub-0662,Flow Weighted
ad70fda2-16bc-45ea-b0e4-d057f35cf78a_sub-21,Flow Weighted
53caf846-bb91-4d81-b569-5a145a3bf71e_sub-09,Flow Weighted
53caf846-bb91-4d81-b569-5a145a3bf71e_sub-10,Flow Weighted
a23686b1-54d7-486d-9845-8eb96cf57e2d_sub-17,Flow Weighted
d980cc3e-7d2b-4802-a883-e535606b379f_sub-0661,Flow Weighted
53caf846-bb91-4d81-b569-5a145a3bf71e_sub-11,Flow Weighted
a23686b1-54d7-486d-9845-8eb96cf57e2d_sub-22,Flow Weighted
a23686b1-54d7-486d-9845-8eb96cf57e2d_sub-34,Flow Weighted
53c9cb88-9567-4158-9efc-e7ba1c0b5df9_sub-0927,Flow Weighted
ad70fda2-16bc-45ea-b0e4-d057f35cf78a_sub-18,Flow Weighted
53c9cb88-9567-4158-9efc-e7ba1c0b5df9_sub-0920,Flow Weighted
d980cc3e-7d2b-4802-a883-e535606b379f_sub-0670,Flow Weighted
a23686b1-54d7-486d-9845-8eb96cf57e2d_sub-33,Flow Weighted
a23686b1-54d7-486d-9845-8eb96cf57e2d_sub-32,Flow Weighted
53c9cb88-9567-4158-9efc-e7ba1c0b5df9_sub-0921,Flow Weighted
ad70fda2-16bc-45ea-b0e4-d057f35cf78a_sub-14,Flow Weighted
a23686b1-54d7-486d-9845-8eb96cf57e2d_sub-31,Flow Weighted
53c9cb88-9567-4158-9efc-e7ba1c0b5df9_sub-0922,Flow Weighted
a23686b1-54d7-486d-9845-8eb96cf57e2d_sub-30,Flow Weighted
d980cc3e-7d2b-4802-a883-e535606b379f_sub-0669,Flow Weighted
ad70fda2-16bc-45ea-b0e4-d057f35cf78a_sub-15,Flow Weighted
a23686b1-54d7-486d-9845-8eb96cf57e2d_sub-29,Flow Weighted
53c9cb88-9567-4158-9efc-e7ba1c0b5df9_sub-0923,Flow Weighted
a23686b1-54d7-486d-9845-8eb96cf57e2d_sub-28,Flow Weighted
ad70fda2-16bc-45ea-b0e4-d057f35cf78a_sub-16,Flow Weighted
53c9cb88-9567-4158-9efc-e7ba1c0b5df9_sub-0924,Flow Weighted
d980cc3e-7d2b-4802-a883-e535606b379f_sub-0668,Flow Weighted
a23686b1-54d7-486d-9845-8eb96cf57e2d_sub-27,Flow Weighted
a23686b1-54d7-486d-9845-8eb96cf57e2d_sub-26,Flow Weighted
ad70fda2-16bc-45ea-b0e4-d057f35cf78a_sub-17,Flow Weighted
53c9cb88-9567-4158-9efc-e7ba1c0b5df9_sub-0925,Flow Weighted
a23686b1-54d7-486d-9845-8eb96cf57e2d_sub-25,Flow Weighted
a23686b1-54d7-486d-9845-8eb96cf57e2d_sub-24,Flow Weighted
53c9cb88-9567-4158-9efc-e7ba1c0b5df9_sub-0926,Flow Weighted
d980cc3e-7d2b-4802-a883-e535606b379f_sub-0667,Flow Weighted
a23686b1-54d7-486d-9845-8eb96cf57e2d_sub-23,Flow Weighted
53c9cb88-9567-4158-9efc-e7ba1c0b5df9_sub-0904,Flow Weighted
ad70fda2-16bc-45ea-b0e4-d057f35cf78a_sub-01,Flow Weighted
a23686b1-54d7-486d-9845-8eb96cf57e2d_sub-58,Flow Weighted
a23686b1-54d7-486d-9845-8eb96cf57e2d_sub-88,Flow Weighted
a23686b1-54d7-486d-9845-8eb96cf57e2d_sub-87,Flow Weighted
53c9cb88-9567-4158-9efc-e7ba1c0b5df9_sub-0881,Flow Weighted
abef0418-c188-4afb-a57d-7697912d902c_sub-28725,Flow Weighted
a23686b1-54d7-486d-9845-8eb96cf57e2d_sub-86,Flow Weighted
53c9cb88-9567-4158-9efc-e7ba1c0b5df9_sub-0882,Flow Weighted
d980cc3e-7d2b-4802-a883-e535606b379f_sub-0689,Flow Weighted
a23686b1-54d7-486d-9845-8eb96cf57e2d_sub-85,Flow Weighted
abef0418-c188-4afb-a57d-7697912d902c_sub-28726,Flow Weighted
53c9cb88-9567-4158-9efc-e7ba1c0b5df9_sub-0883,Flow Weighted
a23686b1-54d7-486d-9845-8eb96cf57e2d_sub-84,Flow Weighted
a23686b1-54d7-486d-9845-8eb96cf57e2d_sub-83,Flow Weighted
53c9cb88-9567-4158-9efc-e7ba1c0b5df9_sub-0884,Flow Weighted
abef0418-c188-4afb-a57d-7697912d902c_sub-28727,Flow Weighted
d980cc3e-7d2b-4802-a883-e535606b379f_sub-0688,Flow Weighted
a23686b1-54d7-486d-9845-8eb96cf57e2d_sub-82,Flow Weighted
a23686b1-54d7-486d-9845-8eb96cf57e2d_sub-81,Flow Weighted
53c9cb88-9567-4158-9efc-e7ba1c0b5df9_sub-0885,Flow Weighted
abef0418-c188-4afb-a57d-7697912d902c_sub-28728,Flow Weighted
a23686b1-54d7-486d-9845-8eb96cf57e2d_sub-80,Flow Weighted
53c9cb88-9567-4158-9efc-e7ba1c0b5df9_sub-0886,Flow Weighted
d980cc3e-7d2b-4802-a883-e535606b379f_sub-0687,Flow Weighted
a23686b1-54d7-486d-9845-8eb96cf57e2d_sub-79,Flow Weighted
abef0418-c188-4afb-a57d-7697912d902c_sub-28729,Flow Weighted
53c9cb88-9567-4158-9efc-e7ba1c0b5df9_sub-0887,Flow Weighted
d980cc3e-7d2b-4802-a883-e535606b379f_sub-0690,Flow Weighted
a23686b1-54d7-486d-9845-8eb96cf57e2d_sub-78,Flow Weighted
abef0418-c188-4afb-a57d-7697912d902c_sub-28724,Flow Weighted
a23686b1-54d7-486d-9845-8eb96cf57e2d_sub-89,Flow Weighted
abef0418-c188-4afb-a57d-7697912d902c_sub-28716,Flow Weighted
53c9cb88-9567-4158-9efc-e7ba1c0b5df9_sub-0873,Flow Weighted
a5768cc5-aed4-4f2a-8bc7-7162a77b7be6_sub-06,Flow Weighted
abef0418-c188-4afb-a57d-7697912d902c_sub-28717,Flow Weighted
53c9cb88-9567-4158-9efc-e7ba1c0b5df9_sub-0874,Flow Weighted
a5768cc5-aed4-4f2a-8bc7-7162a77b7be6_sub-05,Flow Weighted
d980cc3e-7d2b-4802-a883-e535606b379f_sub-0693,Flow Weighted
abef0418-c188-4afb-a57d-7697912d902c_sub-28718,Flow Weighted
a5768cc5-aed4-4f2a-8bc7-7162a77b7be6_sub-04,Flow Weighted
53c9cb88-9567-4158-9efc-e7ba1c0b5df9_sub-0875,Flow Weighted
abef0418-c188-4afb-a57d-7697912d902c_sub-28719,Flow Weighted
a5768cc5-aed4-4f2a-8bc7-7162a77b7be6_sub-03,Flow Weighted
d980cc3e-7d2b-4802-a883-e535606b379f_sub-0692,Flow Weighted
abef0418-c188-4afb-a57d-7697912d902c_sub-28720,Flow Weighted
a5768cc5-aed4-4f2a-8bc7-7162a77b7be6_sub-02,Flow Weighted
53c9cb88-9567-4158-9efc-e7ba1c0b5df9_sub-0877,Flow Weighted
abef0418-c188-4afb-a57d-7697912d902c_sub-28721,Flow Weighted
a5768cc5-aed4-4f2a-8bc7-7162a77b7be6_sub-01,Flow Weighted
53c9cb88-9567-4158-9efc-e7ba1c0b5df9_sub-0878,Flow Weighted
abef0418-c188-4afb-a57d-7697912d902c_sub-28722,Flow Weighted
d980cc3e-7d2b-4802-a883-e535606b379f_sub-0691,Flow Weighted
a23686b1-54d7-486d-9845-8eb96cf57e2d_sub-91,Flow Weighted
abef0418-c188-4afb-a57d-7697912d902c_sub-28723,Flow Weighted
53c9cb88-9567-4158-9efc-e7ba1c0b5df9_sub-0879,Flow Weighted
a23686b1-54d7-486d-9845-8eb96cf57e2d_sub-90,Flow Weighted
53c9cb88-9567-4158-9efc-e7ba1c0b5df9_sub-0880,Flow Weighted
a23686b1-54d7-486d-9845-8eb96cf57e2d_sub-77,Flow Weighted
53c9cb88-9567-4158-9efc-e7ba1c0b5df9_sub-0888,Flow Weighted
abef0418-c188-4afb-a57d-7697912d902c_sub-28730,Flow Weighted
d980cc3e-7d2b-4802-a883-e535606b379f_sub-0682,Flow Weighted
acad9547-538b-4fe1-be46-69e230a7f99b_sub-wlsubj046,Flow Weighted
a23686b1-54d7-486d-9845-8eb96cf57e2d_sub-65,Flow Weighted
53c9cb88-9567-4158-9efc-e7ba1c0b5df9_sub-0897,Flow Weighted
acad9547-538b-4fe1-be46-69e230a7f99b_sub-wlsubj062,Flow Weighted
a23686b1-54d7-486d-9845-8eb96cf57e2d_sub-64,Flow Weighted
53c9cb88-9567-4158-9efc-e7ba1c0b5df9_sub-0898,Flow Weighted
d980cc3e-7d2b-4802-a883-e535606b379f_sub-0681,Flow Weighted
acad9547-538b-4fe1-be46-69e230a7f99b_sub-wlsubj064,Flow Weighted
a23686b1-54d7-486d-9845-8eb96cf57e2d_sub-63,Flow Weighted
53c9cb88-9567-4158-9efc-e7ba1c0b5df9_sub-0899,Flow Weighted
acad9547-538b-4fe1-be46-69e230a7f99b_sub-wlsubj081,Flow Weighted
a23686b1-54d7-486d-9845-8eb96cf57e2d_sub-62,Flow Weighted
53c9cb88-9567-4158-9efc-e7ba1c0b5df9_sub-0900,Flow Weighted
acad9547-538b-4fe1-be46-69e230a7f99b_sub-wlsubj095,Flow Weighted
d980cc3e-7d2b-4802-a883-e535606b379f_sub-0680,Flow Weighted
a23686b1-54d7-486d-9845-8eb96cf57e2d_sub-61,Flow Weighted
acad9547-538b-4fe1-be46-69e230a7f99b_sub-wlsubj114,Flow Weighted
53c9cb88-9567-4158-9efc-e7ba1c0b5df9_sub-0901,Flow Weighted
a23686b1-54d7-486d-9845-8eb96cf57e2d_sub-60,Flow Weighted
acad9547-538b-4fe1-be46-69e230a7f99b_sub-wlsubj115,Flow Weighted
d980cc3e-7d2b-4802-a883-e535606b379f_sub-0679,Flow Weighted
a23686b1-54d7-486d-9845-8eb96cf57e2d_sub-59,Flow Weighted
acad9547-538b-4fe1-be46-69e230a7f99b_sub-wlsubj121,Flow Weighted
53c9cb88-9567-4158-9efc-e7ba1c0b5df9_sub-0903,Flow Weighted
a23686b1-54d7-486d-9845-8eb96cf57e2d_sub-66,Flow Weighted
53c9cb88-9567-4158-9efc-e7ba1c0b5df9_sub-0896,Flow Weighted
acad9547-538b-4fe1-be46-69e230a7f99b_sub-wlsubj045,Flow Weighted
a23686b1-54d7-486d-9845-8eb96cf57e2d_sub-67,Flow Weighted
d980cc3e-7d2b-4802-a883-e535606b379f_sub-0686,Flow Weighted
a23686b1-54d7-486d-9845-8eb96cf57e2d_sub-76,Flow Weighted
a23686b1-54d7-486d-9845-8eb96cf57e2d_sub-75,Flow Weighted
53c9cb88-9567-4158-9efc-e7ba1c0b5df9_sub-0889,Flow Weighted
abef0418-c188-4afb-a57d-7697912d902c_sub-28731,Flow Weighted
a23686b1-54d7-486d-9845-8eb96cf57e2d_sub-74,Flow Weighted
53c9cb88-9567-4158-9efc-e7ba1c0b5df9_sub-0890,Flow Weighted
d980cc3e-7d2b-4802-a883-e535606b379f_sub-0685,Flow Weighted
a23686b1-54d7-486d-9845-8eb96cf57e2d_sub-73,Flow Weighted
abef0418-c188-4afb-a57d-7697912d902c_sub-28732,Flow Weighted
53c9cb88-9567-4158-9efc-e7ba1c0b5df9_sub-0891,Flow Weighted
a23686b1-54d7-486d-9845-8eb96cf57e2d_sub-72,Flow Weighted
d980cc3e-7d2b-4802-a883-e535606b379f_sub-0694,Flow Weighted
a23686b1-54d7-486d-9845-8eb96cf57e2d_sub-71,Flow Weighted
abef0418-c188-4afb-a57d-7697912d902c_sub-28733,Flow Weighted
d980cc3e-7d2b-4802-a883-e535606b379f_sub-0684,Flow Weighted
a23686b1-54d7-486d-9845-8eb96cf57e2d_sub-70,Flow Weighted
acad9547-538b-4fe1-be46-69e230a7f99b_sub-wlsubj001,Flow Weighted
53c9cb88-9567-4158-9efc-e7ba1c0b5df9_sub-0893,Flow Weighted
a23686b1-54d7-486d-9845-8eb96cf57e2d_sub-69,Flow Weighted
acad9547-538b-4fe1-be46-69e230a7f99b_sub-wlsubj006,Flow Weighted
53c9cb88-9567-4158-9efc-e7ba1c0b5df9_sub-0894,Flow Weighted
d980cc3e-7d2b-4802-a883-e535606b379f_sub-0683,Flow Weighted
a23686b1-54d7-486d-9845-8eb96cf57e2d_sub-68,Flow Weighted
acad9547-538b-4fe1-be46-69e230a7f99b_sub-wlsubj007,Flow Weighted
53c9cb88-9567-4158-9efc-e7ba1c0b5df9_sub-0895,Flow Weighted
53c9cb88-9567-4158-9efc-e7ba1c0b5df9_sub-0892,Flow Weighted
577ba994-7d92-4c44-ba7c-7bdf102ed92e_sub-22,Flow Weighted
577ba994-7d92-4c44-ba7c-7bdf102ed92e_sub-23,Flow Weighted
a1cf2f4b-b56e-4f0f-9a97-011d530576b4_sub-dmp0870,Flow Weighted
b9d53866-7467-41cd-b928-232bed8c8816_sub-pixar062,Flow Weighted
62d806e7-94eb-4964-a6ca-75df84c4fe4f_sub-02,Flow Weighted
62d806e7-94eb-4964-a6ca-75df84c4fe4f_sub-03,Flow Weighted
a1cf2f4b-b56e-4f0f-9a97-011d530576b4_sub-dmp0019,Flow Weighted
62d806e7-94eb-4964-a6ca-75df84c4fe4f_sub-04,Flow Weighted
62d806e7-94eb-4964-a6ca-75df84c4fe4f_sub-05,Flow Weighted
62d806e7-94eb-4964-a6ca-75df84c4fe4f_sub-06,Flow Weighted
62d806e7-94eb-4964-a6ca-75df84c4fe4f_sub-07,Flow Weighted
b9d53866-7467-41cd-b928-232bed8c8816_sub-pixar063,Flow Weighted
62d806e7-94eb-4964-a6ca-75df84c4fe4f_sub-08,Flow Weighted
62d806e7-94eb-4964-a6ca-75df84c4fe4f_sub-09,Flow Weighted
a1cf2f4b-b56e-4f0f-9a97-011d530576b4_sub-dmp0018,Flow Weighted
62d806e7-94eb-4964-a6ca-75df84c4fe4f_sub-10,Flow Weighted
62d806e7-94eb-4964-a6ca-75df84c4fe4f_sub-11,Flow Weighted
b9d53866-7467-41cd-b928-232bed8c8816_sub-pixar064,Flow Weighted
62d806e7-94eb-4964-a6ca-75df84c4fe4f_sub-12,Flow Weighted
62d806e7-94eb-4964-a6ca-75df84c4fe4f_sub-13,Flow Weighted
a1cf2f4b-b56e-4f0f-9a97-011d530576b4_sub-dmp0011,Flow Weighted
62d806e7-94eb-4964-a6ca-75df84c4fe4f_sub-14,Flow Weighted
62d806e7-94eb-4964-a6ca-75df84c4fe4f_sub-15,Flow Weighted
62d806e7-94eb-4964-a6ca-75df84c4fe4f_sub-16,Flow Weighted
62d806e7-94eb-4964-a6ca-75df84c4fe4f_sub-17,Flow Weighted
b9d53866-7467-41cd-b928-232bed8c8816_sub-pixar065,Flow Weighted
62d806e7-94eb-4964-a6ca-75df84c4fe4f_sub-18,Flow Weighted
62d806e7-94eb-4964-a6ca-75df84c4fe4f_sub-19,Flow Weighted
62d806e7-94eb-4964-a6ca-75df84c4fe4f_sub-01,Flow Weighted
a1cf2f4b-b56e-4f0f-9a97-011d530576b4_sub-dmp0010,Flow Weighted
d980cc3e-7d2b-4802-a883-e535606b379f_sub-0354,Flow Weighted
d980cc3e-7d2b-4802-a883-e535606b379f_sub-0355,Flow Weighted
a1cf2f4b-b56e-4f0f-9a97-011d530576b4_sub-dmp0090,Flow Weighted
60483f93-a958-46e2-af88-7d660125b98b_sub-S03,Flow Weighted
b9d53866-7467-41cd-b928-232bed8c8816_sub-pixar055,Flow Weighted
d980cc3e-7d2b-4802-a883-e535606b379f_sub-0359,Flow Weighted
a1cf2f4b-b56e-4f0f-9a97-011d530576b4_sub-dmp0063,Flow Weighted
60483f93-a958-46e2-af88-7d660125b98b_sub-S05,Flow Weighted
b9d53866-7467-41cd-b928-232bed8c8816_sub-pixar056,Flow Weighted
a1cf2f4b-b56e-4f0f-9a97-011d530576b4_sub-dmp0062,Flow Weighted
d980cc3e-7d2b-4802-a883-e535606b379f_sub-0358,Flow Weighted
b9d53866-7467-41cd-b928-232bed8c8816_sub-pixar057,Flow Weighted
a1cf2f4b-b56e-4f0f-9a97-011d530576b4_sub-dmp0060,Flow Weighted
60483f93-a958-46e2-af88-7d660125b98b_sub-S07,Flow Weighted
b9d53866-7467-41cd-b928-232bed8c8816_sub-pixar058,Flow Weighted
60483f93-a958-46e2-af88-7d660125b98b_sub-S08,Flow Weighted
d980cc3e-7d2b-4802-a883-e535606b379f_sub-0357,Flow Weighted
a1cf2f4b-b56e-4f0f-9a97-011d530576b4_sub-dmp0048,Flow Weighted
60483f93-a958-46e2-af88-7d660125b98b_sub-S09,Flow Weighted
b9d53866-7467-41cd-b928-232bed8c8816_sub-pixar059,Flow Weighted
a1cf2f4b-b56e-4f0f-9a97-011d530576b4_sub-dmp0036,Flow Weighted
60483f93-a958-46e2-af88-7d660125b98b_sub-S10,Flow Weighted
b9d53866-7467-41cd-b928-232bed8c8816_sub-pixar060,Flow Weighted
d980cc3e-7d2b-4802-a883-e535606b379f_sub-0356,Flow Weighted
a1cf2f4b-b56e-4f0f-9a97-011d530576b4_sub-dmp0034,Flow Weighted
b9d53866-7467-41cd-b928-232bed8c8816_sub-pixar061,Flow Weighted
60483f93-a958-46e2-af88-7d660125b98b_sub-S11,Flow Weighted
a1cf2f4b-b56e-4f0f-9a97-011d530576b4_sub-dmp0032,Flow Weighted
60483f93-a958-46e2-af88-7d660125b98b_sub-S02,Flow Weighted
62d806e7-94eb-4964-a6ca-75df84c4fe4f_sub-20,Flow Weighted
b9d53866-7467-41cd-b928-232bed8c8816_sub-pixar066,Flow Weighted
d980cc3e-7d2b-4802-a883-e535606b379f_sub-0352,Flow Weighted
62df751b-ea74-4133-a3fc-1120b294bfc8_sub-NF04,Flow Weighted
b9d53866-7467-41cd-b928-232bed8c8816_sub-pixar070,Flow Weighted
62df751b-ea74-4133-a3fc-1120b294bfc8_sub-NF05,Flow Weighted
d980cc3e-7d2b-4802-a883-e535606b379f_sub-0351,Flow Weighted
9fac4c4a-3eb1-416a-aae4-7ecb3be6196b_sub-0050054,Flow Weighted
62df751b-ea74-4133-a3fc-1120b294bfc8_sub-NF06,Flow Weighted
62df751b-ea74-4133-a3fc-1120b294bfc8_sub-NF07,Flow Weighted
9fac4c4a-3eb1-416a-aae4-7ecb3be6196b_sub-0050053,Flow Weighted
d980cc3e-7d2b-4802-a883-e535606b379f_sub-0350,Flow Weighted
62df751b-ea74-4133-a3fc-1120b294bfc8_sub-NF08,Flow Weighted
b9d53866-7467-41cd-b928-232bed8c8816_sub-pixar071,Flow Weighted
62df751b-ea74-4133-a3fc-1120b294bfc8_sub-NF10,Flow Weighted
d980cc3e-7d2b-4802-a883-e535606b379f_sub-0349,Flow Weighted
9fac4c4a-3eb1-416a-aae4-7ecb3be6196b_sub-0050052,Flow Weighted
62df751b-ea74-4133-a3fc-1120b294bfc8_sub-NF11,Flow Weighted
62df751b-ea74-4133-a3fc-1120b294bfc8_sub-NF13,Flow Weighted
9fac4c4a-3eb1-416a-aae4-7ecb3be6196b_sub-0050051,Flow Weighted
d980cc3e-7d2b-4802-a883-e535606b379f_sub-0348,Flow Weighted
62df751b-ea74-4133-a3fc-1120b294bfc8_sub-NF14,Flow Weighted
b9d53866-7467-41cd-b928-232bed8c8816_sub-pixar072,Flow Weighted
62df751b-ea74-4133-a3fc-1120b294bfc8_sub-NF15,Flow Weighted
d980cc3e-7d2b-4802-a883-e535606b379f_sub-0347,Flow Weighted
9fac4c4a-3eb1-416a-aae4-7ecb3be6196b_sub-0050050,Flow Weighted
62df751b-ea74-4133-a3fc-1120b294bfc8_sub-NF16,Flow Weighted
9fac4c4a-3eb1-416a-aae4-7ecb3be6196b_sub-0050055,Flow Weighted
62d806e7-94eb-4964-a6ca-75df84c4fe4f_sub-21,Flow Weighted
62df751b-ea74-4133-a3fc-1120b294bfc8_sub-NF03,Flow Weighted
9fac4c4a-3eb1-416a-aae4-7ecb3be6196b_sub-0050056,Flow Weighted
62d806e7-94eb-4964-a6ca-75df84c4fe4f_sub-22,Flow Weighted
62d806e7-94eb-4964-a6ca-75df84c4fe4f_sub-23,Flow Weighted
a1cf2f4b-b56e-4f0f-9a97-011d530576b4_sub-dmp0005,Flow Weighted
62d806e7-94eb-4964-a6ca-75df84c4fe4f_sub-24,Flow Weighted
62d806e7-94eb-4964-a6ca-75df84c4fe4f_sub-25,Flow Weighted
b9d53866-7467-41cd-b928-232bed8c8816_sub-pixar067,Flow Weighted
62d806e7-94eb-4964-a6ca-75df84c4fe4f_sub-26,Flow Weighted
62d806e7-94eb-4964-a6ca-75df84c4fe4f_sub-27,Flow Weighted
9fac4c4a-3eb1-416a-aae4-7ecb3be6196b_sub-0050060,Flow Weighted
62d806e7-94eb-4964-a6ca-75df84c4fe4f_sub-28,Flow Weighted
62d806e7-94eb-4964-a6ca-75df84c4fe4f_sub-29,Flow Weighted
9fac4c4a-3eb1-416a-aae4-7ecb3be6196b_sub-0050059,Flow Weighted
62d806e7-94eb-4964-a6ca-75df84c4fe4f_sub-30,Flow Weighted
62d806e7-94eb-4964-a6ca-75df84c4fe4f_sub-31,Flow Weighted
b9d53866-7467-41cd-b928-232bed8c8816_sub-pixar068,Flow Weighted
62d806e7-94eb-4964-a6ca-75df84c4fe4f_sub-32,Flow Weighted
9fac4c4a-3eb1-416a-aae4-7ecb3be6196b_sub-0050058,Flow Weighted
62d806e7-94eb-4964-a6ca-75df84c4fe4f_sub-33,Flow Weighted
62d806e7-94eb-4964-a6ca-75df84c4fe4f_sub-34,Flow Weighted
9fac4c4a-3eb1-416a-aae4-7ecb3be6196b_sub-0050057,Flow Weighted
62d806e7-94eb-4964-a6ca-75df84c4fe4f_sub-35,Flow Weighted
62d806e7-94eb-4964-a6ca-75df84c4fe4f_sub-36,Flow Weighted
b9d53866-7467-41cd-b928-232bed8c8816_sub-pixar069,Flow Weighted
62df751b-ea74-4133-a3fc-1120b294bfc8_sub-NF01,Flow Weighted
d980cc3e-7d2b-4802-a883-e535606b379f_sub-0353,Flow Weighted
62df751b-ea74-4133-a3fc-1120b294bfc8_sub-NF02,Flow Weighted
b9d53866-7467-41cd-b928-232bed8c8816_sub-pixar054,Flow Weighted
a1cf2f4b-b56e-4f0f-9a97-011d530576b4_sub-dmp0095,Flow Weighted
d980cc3e-7d2b-4802-a883-e535606b379f_sub-0360,Flow Weighted
5e5979ba-a48e-4a11-a71c-8f7d486c0123_sub-09,Flow Weighted
b9d53866-7467-41cd-b928-232bed8c8816_sub-pixar035,Flow Weighted
5e5979ba-a48e-4a11-a71c-8f7d486c0123_sub-10,Flow Weighted
5e5979ba-a48e-4a11-a71c-8f7d486c0123_sub-11,Flow Weighted
a1cf2f4b-b56e-4f0f-9a97-011d530576b4_sub-dmp0200,Flow Weighted
5e5979ba-a48e-4a11-a71c-8f7d486c0123_sub-12,Flow Weighted
